,test_values,,for_notes,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,cashe,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
48326,,,,City Hotel,0.0,78.0,2016.0,March,,13.0,20.0,2.0,5.0,1.0,1.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,7.0,,0.0,Transient,69.2,0.0,1.0,Check-Out,2016-03-27
48327,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48328,,,,City Hotel,1.0,90.0,2016.0,March,,13.0,20.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,8.0,,0.0,Transient,89.74,0.0,1.0,Canceled,2016-03-20
48329,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48330,,,,City Hotel,0.0,75.0,2016.0,March,,13.0,21.0,1.0,1.0,2.0,0.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,B,B,1.0,No Deposit,9.0,,0.0,Transient-Party,78.15,0.0,0.0,Check-Out,2016-03-23
48331,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48332,,,,City Hotel,0.0,75.0,2016.0,March,,13.0,21.0,1.0,1.0,2.0,0.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,B,B,0.0,No Deposit,9.0,,0.0,Transient-Party,78.0,0.0,0.0,Check-Out,2016-03-23
48333,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48334,,,,City Hotel,1.0,4.0,2016.0,March,,13.0,21.0,1.0,1.0,2.0,1.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,119.0,0.0,0.0,Canceled,2016-03-18
48335,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48336,,,,City Hotel,1.0,42.0,2016.0,March,,13.0,21.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,22.0,,0.0,Transient,63.0,0.0,0.0,Canceled,2016-02-09
48337,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48338,,,,City Hotel,1.0,38.0,2016.0,March,,13.0,21.0,1.0,2.0,3.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,7.0,,0.0,Transient,102.7,0.0,2.0,Canceled,2016-03-21
48339,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48340,,,,City Hotel,1.0,57.0,2016.0,March,,13.0,21.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,108.0,0.0,1.0,Canceled,2016-02-01
48341,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48342,,,,City Hotel,1.0,48.0,2016.0,March,,13.0,21.0,1.0,3.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,138.5,0.0,1.0,Canceled,2016-02-14
48343,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48344,,,,City Hotel,1.0,51.0,2016.0,March,,13.0,21.0,1.0,3.0,2.0,0.0,0.0,HB,BEL,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,125.8,0.0,1.0,Canceled,2016-03-21
48345,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48346,,,,City Hotel,1.0,58.0,2016.0,March,,13.0,21.0,1.0,3.0,2.0,0.0,0.0,SC,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,83.3,0.0,1.0,Canceled,2016-02-01
48347,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48348,,,,City Hotel,0.0,91.0,2016.0,March,,13.0,21.0,1.0,3.0,2.0,0.0,0.0,SC,AUT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,10.0,,0.0,Transient,67.95,0.0,0.0,Check-Out,2016-03-25
48349,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48350,,,,City Hotel,0.0,78.0,2016.0,March,,13.0,21.0,1.0,5.0,2.0,2.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,9.0,,0.0,Transient,154.7,0.0,0.0,Check-Out,2016-03-27
48351,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48352,,,,City Hotel,1.0,103.0,2016.0,March,,13.0,21.0,2.0,5.0,2.0,0.0,0.0,BB,TUN,Online TA,TA/TO,0.0,0.0,0.0,A,A,3.0,No Deposit,9.0,,0.0,Transient,83.66,0.0,1.0,Canceled,2016-01-27
48353,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48354,,,,City Hotel,0.0,89.0,2016.0,March,,13.0,21.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,8.0,,0.0,Transient,83.66,0.0,1.0,Check-Out,2016-03-28
48355,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48356,,,,City Hotel,0.0,105.0,2016.0,March,,13.0,22.0,0.0,1.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,78.3,0.0,0.0,Check-Out,2016-03-23
48357,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48358,,,,City Hotel,1.0,1.0,2016.0,March,,13.0,22.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Complementary,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,,45.0,0.0,Transient,0.0,0.0,2.0,Canceled,2016-03-21
48359,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48360,,,,City Hotel,1.0,7.0,2016.0,March,,13.0,22.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,101.0,0.0,0.0,Canceled,2016-03-15
48361,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48362,,,,City Hotel,1.0,40.0,2016.0,March,,13.0,22.0,0.0,1.0,3.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,131.4,0.0,1.0,Canceled,2016-02-14
48363,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48364,,,,City Hotel,1.0,45.0,2016.0,March,,13.0,22.0,0.0,2.0,2.0,0.0,0.0,SC,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,88.2,0.0,0.0,Canceled,2016-02-18
48365,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48366,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48367,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48368,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48369,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48370,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48371,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48372,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48373,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48374,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48375,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48376,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,90.0,0.0,0.0,Canceled,2015-10-16
48377,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48378,,,,City Hotel,1.0,52.0,2016.0,March,,13.0,22.0,0.0,3.0,3.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,131.4,0.0,1.0,Canceled,2016-02-03
48379,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48380,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48381,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48382,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,90.0,0.0,0.0,Canceled,2015-10-16
48383,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48384,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48385,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48386,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48387,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48388,,,,City Hotel,1.0,55.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,GIB,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,99.0,0.0,1.0,Canceled,2016-02-03
48389,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48390,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48391,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48392,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48393,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48394,,,,City Hotel,1.0,42.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,1.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,22.0,,0.0,Transient,76.05,0.0,1.0,Canceled,2016-02-23
48395,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48396,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48397,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48398,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,90.0,0.0,0.0,Canceled,2015-10-16
48399,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48400,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48401,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48402,,,,City Hotel,1.0,27.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,SC,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,129.0,0.0,0.0,Canceled,2016-03-08
48403,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48404,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,90.0,0.0,0.0,Canceled,2015-10-16
48405,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48406,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48407,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48408,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,90.0,0.0,0.0,Canceled,2015-10-16
48409,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48410,,,,City Hotel,1.0,251.0,2016.0,March,,13.0,22.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,29.0,,93.0,Transient,125.0,0.0,0.0,Canceled,2015-10-16
48411,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48412,,,,City Hotel,1.0,27.0,2016.0,March,,13.0,22.0,0.0,4.0,2.0,2.0,1.0,BB,ESP,Direct,Direct,0.0,0.0,0.0,G,G,1.0,No Deposit,14.0,,0.0,Transient,277.5,0.0,0.0,Canceled,2016-02-25
48413,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48414,,,,City Hotel,1.0,5.0,2016.0,March,,13.0,22.0,0.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,129.0,0.0,0.0,Canceled,2016-03-17
48415,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48416,,,,City Hotel,0.0,77.0,2016.0,March,,13.0,22.0,2.0,5.0,2.0,0.0,0.0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient-Party,87.31,0.0,0.0,Check-Out,2016-03-29
48417,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48418,,,,City Hotel,1.0,8.0,2016.0,March,,13.0,22.0,2.0,7.0,2.0,0.0,0.0,BB,CHN,Online TA,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,9.0,,0.0,Transient,158.22,0.0,0.0,Canceled,2016-03-17
48419,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48420,,,,City Hotel,1.0,31.0,2016.0,March,,13.0,23.0,0.0,1.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,126.9,0.0,0.0,Canceled,2016-03-18
48421,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48422,,,,City Hotel,1.0,34.0,2016.0,March,,13.0,23.0,0.0,1.0,1.0,0.0,0.0,BB,CHN,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,112.5,0.0,0.0,Canceled,2016-02-24
48423,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48424,,,,City Hotel,1.0,5.0,2016.0,March,,13.0,23.0,0.0,1.0,2.0,0.0,0.0,SC,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,89.0,0.0,0.0,Canceled,2016-03-18
48425,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48426,,,,City Hotel,1.0,49.0,2016.0,March,,13.0,23.0,0.0,2.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,99.0,0.0,0.0,Canceled,2016-03-09
48427,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48428,,,,City Hotel,0.0,99.0,2016.0,March,,13.0,23.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient-Party,89.3,0.0,1.0,Check-Out,2016-03-25
48429,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48430,,,,City Hotel,1.0,61.0,2016.0,March,,13.0,23.0,0.0,2.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,117.0,0.0,0.0,Canceled,2016-03-18
48431,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48432,,,,City Hotel,1.0,45.0,2016.0,March,,13.0,23.0,0.0,2.0,2.0,0.0,0.0,BB,ESP,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,101.7,0.0,0.0,Canceled,2016-03-21
48433,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48434,,,,City Hotel,1.0,49.0,2016.0,March,,13.0,23.0,0.0,2.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,99.0,0.0,1.0,Canceled,2016-03-09
48435,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48436,,,,City Hotel,0.0,95.0,2016.0,March,,13.0,23.0,0.0,3.0,2.0,0.0,0.0,SC,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,10.0,,0.0,Transient,81.5,0.0,0.0,Check-Out,2016-03-26
48437,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48438,,,,City Hotel,1.0,21.0,2016.0,March,,13.0,23.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,60.0,0.0,0.0,Canceled,2016-03-09
48439,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48440,,,,City Hotel,0.0,95.0,2016.0,March,,13.0,23.0,0.0,3.0,1.0,0.0,0.0,SC,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,10.0,,0.0,Transient,75.1,0.0,0.0,Check-Out,2016-03-26
48441,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48442,,,,City Hotel,1.0,40.0,2016.0,March,,13.0,23.0,0.0,4.0,3.0,0.0,0.0,BB,VEN,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,145.35,0.0,1.0,Canceled,2016-03-18
48443,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48444,,,,City Hotel,0.0,97.0,2016.0,March,,13.0,23.0,0.0,4.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,7.0,,0.0,Transient,65.42,0.0,1.0,Check-Out,2016-03-27
48445,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48446,,,,City Hotel,0.0,88.0,2016.0,March,,13.0,23.0,0.0,4.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,88.7,0.0,0.0,Check-Out,2016-03-27
48447,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48448,,,,City Hotel,1.0,40.0,2016.0,March,,13.0,23.0,0.0,4.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,112.95,0.0,0.0,Canceled,2016-02-12
48449,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48450,,,,City Hotel,1.0,10.0,2016.0,March,,13.0,23.0,0.0,4.0,3.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,182.0,0.0,0.0,Canceled,2016-03-17
48451,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48452,,,,City Hotel,1.0,37.0,2016.0,March,,13.0,23.0,2.0,4.0,2.0,1.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,127.8,0.0,2.0,Canceled,2016-02-16
48453,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48454,,,,City Hotel,0.0,108.0,2016.0,March,,13.0,23.0,2.0,5.0,2.0,0.0,0.0,BB,CHE,Direct,Direct,0.0,0.0,0.0,B,B,1.0,No Deposit,14.0,,0.0,Transient-Party,75.99,0.0,1.0,Check-Out,2016-03-30
48455,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48456,,,,City Hotel,1.0,36.0,2016.0,March,,13.0,23.0,2.0,4.0,2.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,125.1,0.0,2.0,Canceled,2016-03-07
48457,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48458,,,,City Hotel,1.0,36.0,2016.0,March,,13.0,24.0,0.0,1.0,2.0,1.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,115.2,0.0,0.0,Canceled,2016-02-20
48459,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48460,,,,City Hotel,1.0,24.0,2016.0,March,,13.0,24.0,0.0,1.0,2.0,1.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,159.0,0.0,0.0,Canceled,2016-03-01
48461,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48462,,,,City Hotel,1.0,58.0,2016.0,March,,13.0,24.0,0.0,1.0,2.0,0.0,0.0,SC,COL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,88.2,0.0,0.0,Canceled,2016-02-26
48463,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48464,,,,City Hotel,1.0,46.0,2016.0,March,,13.0,24.0,0.0,1.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,99.0,0.0,0.0,Canceled,2016-03-18
48465,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48466,,,,City Hotel,1.0,33.0,2016.0,March,,13.0,24.0,0.0,2.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,140.4,0.0,0.0,Canceled,2016-03-15
48467,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48468,,,,City Hotel,1.0,4.0,2016.0,March,,13.0,24.0,0.0,2.0,2.0,0.0,0.0,SC,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,134.0,0.0,0.0,Canceled,2016-03-21
48469,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48470,,,,City Hotel,1.0,33.0,2016.0,March,,13.0,24.0,0.0,2.0,2.0,1.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,143.1,0.0,0.0,Canceled,2016-03-15
48471,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48472,,,,City Hotel,1.0,32.0,2016.0,March,,13.0,24.0,0.0,3.0,3.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,159.3,0.0,0.0,Canceled,2016-03-11
48473,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48474,,,,City Hotel,1.0,35.0,2016.0,March,,13.0,24.0,0.0,3.0,2.0,0.0,0.0,SC,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,125.1,0.0,0.0,Canceled,2016-02-24
48475,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48476,,,,City Hotel,1.0,38.0,2016.0,March,,13.0,24.0,0.0,3.0,2.0,1.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,133.8,0.0,0.0,Canceled,2016-02-16
48477,,,,For notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
